Date,Region,Value
2025-06-07,HSE South West,0.3699370629370629
2025-06-07,HSE West and North West,1.6934917197452228
2025-06-08,HSE Dublin and Midlands,0.6753595912806539
2025-06-08,HSE Dublin and North East,0.8042087187039765
2025-06-08,HSE Dublin and South East,0.7669406919894698
2025-06-08,HSE Mid West,1.3978307952622675
2025-06-08,HSE South West,0.6288930069930069
2025-06-08,HSE West and North West,1.814455414012739
2025-06-09,HSE Dublin and Midlands,0.8515403542234332
2025-06-09,HSE Dublin and North East,1.7133142268041237
2025-06-09,HSE Dublin and South East,1.1686715306506206
2025-06-09,HSE Mid West,1.8171800338409476
2025-06-09,HSE South West,0.8508552447552447
2025-06-09,HSE West and North West,2.842646815286624
2025-06-10,HSE Dublin and Midlands,1.1451749591280653
2025-06-10,HSE Dublin and North East,1.7133142268041237
2025-06-10,HSE Dublin and South East,0.8034616773223017
2025-06-10,HSE Mid West,2.0618004230118445
2025-06-10,HSE South West,0.7768678321678322
2025-06-10,HSE West and North West,2.4192738853503184
2025-06-11,HSE Dublin and Midlands,1.3507191825613079
2025-06-11,HSE Dublin and North East,1.3286926656848306
2025-06-11,HSE Dublin and South East,1.022587589319293
2025-06-11,HSE Mid West,2.0967461928934013
2025-06-11,HSE South West,0.9248426573426572
2025-06-11,HSE West and North West,2.1168646496815287
2025-06-12,HSE Dublin and Midlands,1.2919922615803814
2025-06-12,HSE Dublin and North East,0.7342775257731959
2025-06-12,HSE Dublin and South East,1.022587589319293
2025-06-12,HSE Mid West,2.026854653130288
2025-06-12,HSE South West,0.3329433566433566
2025-06-12,HSE West and North West,2.6612012738853505
2025-06-13,HSE Dublin and Midlands,1.086448038147139
2025-06-13,HSE Dublin and North East,1.014002297496318
2025-06-13,HSE Dublin and South East,0.7669406919894698
2025-06-13,HSE Mid West,2.0618004230118445
2025-06-13,HSE South West,0.628893006993007
2025-06-13,HSE West and North West,2.4797557324840764
2025-06-14,HSE Dublin and Midlands,0.5579057493188011
2025-06-14,HSE Dublin and North East,0.3146903681885125
2025-06-14,HSE Dublin and South East,0.18260492666415948
2025-06-14,HSE Mid West,1.3628850253807108
2025-06-14,HSE South West,0.44392447552447545
2025-06-14,HSE West and North West,1.0886732484076433
2025-06-15,HSE Dublin and Midlands,1.0277211171662126
2025-06-15,HSE Dublin and North East,0.4895183505154639
2025-06-15,HSE Dublin and South East,0.657377735990974
2025-06-15,HSE Mid West,1.0833188663282574
2025-06-15,HSE South West,0.8508552447552447
2025-06-15,HSE West and North West,1.1491550955414014
2025-06-16,HSE Dublin and Midlands,2.026078773841962
2025-06-16,HSE Dublin and North East,1.4335894550810016
2025-06-16,HSE Dublin and South East,0.8399826626551335
2025-06-16,HSE Mid West,1.5026681049069375
2025-06-16,HSE South West,1.146804895104895
2025-06-16,HSE West and North West,1.9656600318471338
2025-06-17,HSE Dublin and Midlands,1.5856268664850135
2025-06-17,HSE Dublin and North East,1.3986238586156112
2025-06-17,HSE Dublin and South East,1.2051925159834525
2025-06-17,HSE Mid West,1.6424511844331642
2025-06-17,HSE South West,1.8496853146853147
2025-06-17,HSE West and North West,3.024092356687898
2025-06-18,HSE Dublin and Midlands,1.5856268664850135
2025-06-18,HSE Dublin and North East,0.7692431222385862
2025-06-18,HSE Dublin and South East,1.022587589319293
2025-06-18,HSE Mid West,1.7123427241962776
2025-06-18,HSE South West,0.8508552447552447
2025-06-18,HSE West and North West,2.1773464968152867
2025-06-19,HSE Dublin and Midlands,1.9967153133514988
2025-06-19,HSE Dublin and North East,0.9440711045655376
2025-06-19,HSE Dublin and South East,0.8765036479879654
2025-06-19,HSE Mid West,1.572559644670051
2025-06-19,HSE South West,0.887848951048951
2025-06-19,HSE West and North West,1.9051781847133757
2025-06-20,HSE Dublin and Midlands,1.7618076294277931
2025-06-20,HSE Dublin and North East,1.363658262150221
2025-06-20,HSE Dublin and South East,0.9495456186536293
2025-06-20,HSE Mid West,1.223101945854484
2025-06-20,HSE South West,0.7398741258741258
2025-06-20,HSE West and North West,2.0866237261146496
2025-06-21,HSE Dublin and Midlands,1.2332653405994551
2025-06-21,HSE Dublin and North East,0.10489678939617084
2025-06-21,HSE Dublin and South East,0.5843357653253103
2025-06-21,HSE Mid West,0.8736442470389172
2025-06-21,HSE South West,0.258955944055944
2025-06-21,HSE West and North West,0.8467458598726114
2025-06-22,HSE Dublin and Midlands,1.4681730245231608
2025-06-22,HSE Dublin and North East,0.48951835051546394
2025-06-22,HSE Dublin and South East,0.9130246333207973
2025-06-22,HSE Mid West,0.9784815566835872
2025-06-22,HSE South West,1.035823776223776
2025-06-22,HSE West and North West,1.572528025477707
2025-06-23,HSE Dublin and Midlands,1.4975364850136241
2025-06-23,HSE Dublin and North East,0.7342775257731958
2025-06-23,HSE Dublin and South East,1.9721332079729224
2025-06-23,HSE Mid West,2.026854653130288
2025-06-23,HSE South West,1.0728174825174825
2025-06-23,HSE West and North West,2.5402375796178345
2025-06-24,HSE Dublin and Midlands,1.908624931880109
2025-06-24,HSE Dublin and North East,1.503520648011782
2025-06-24,HSE Dublin and South East,1.424318427980444
2025-06-24,HSE Mid West,2.0967461928934013
2025-06-24,HSE South West,1.8126916083916083
2025-06-24,HSE West and North West,2.6309603503184715
2025-06-25,HSE Dublin and Midlands,1.7324441689373298
2025-06-25,HSE Dublin and North East,0.874139911634757
2025-06-25,HSE Dublin and South East,1.0956295599849568
2025-06-25,HSE Mid West,2.1666377326565147
2025-06-25,HSE South West,1.5537356643356641
2025-06-25,HSE West and North West,2.358792038216561
2025-06-26,HSE Dublin and Midlands,1.1451749591280653
2025-06-26,HSE Dublin and North East,0.6643463328424153
2025-06-26,HSE Dublin and South East,1.1321505453177887
2025-06-26,HSE Mid West,2.0618004230118445
2025-06-26,HSE South West,2.145634965034965
2025-06-26,HSE West and North West,2.4797557324840764
2025-06-27,HSE Dublin and Midlands,0.8809038147138966
2025-06-27,HSE Dublin and North East,0.9790367010309279
2025-06-27,HSE Dublin and South East,0.328688867995487
2025-06-27,HSE Mid West,2.0618004230118445
2025-06-27,HSE South West,1.4797482517482519
2025-06-27,HSE West and North West,2.358792038216561
2025-06-28,HSE Dublin and Midlands,0.7340865122615804
2025-06-28,HSE Dublin and North East,0.06993119293078055
2025-06-28,HSE Dublin and South East,0.18260492666415945
2025-06-28,HSE Mid West,1.6075054145516074
2025-06-28,HSE South West,0.4809181818181818
2025-06-28,HSE West and North West,1.0281914012738853
2025-06-29,HSE Dublin and Midlands,0.7340865122615804
2025-06-29,HSE Dublin and North East,0.41958715758468335
2025-06-29,HSE Dublin and South East,0.43825182399398277
2025-06-29,HSE Mid West,1.9220173434856178
2025-06-29,HSE South West,0.8508552447552447
2025-06-29,HSE West and North West,1.3306006369426753
2025-06-30,HSE Dublin and Midlands,1.6149903269754768
2025-06-30,HSE Dublin and North East,1.0489678939617084
2025-06-30,HSE Dublin and South East,1.424318427980444
2025-06-30,HSE Mid West,2.131691962774958
2025-06-30,HSE South West,1.7017104895104895
2025-06-30,HSE West and North West,2.6007194267515925
2025-07-01,HSE Dublin and Midlands,1.4094461035422343
2025-07-01,HSE Dublin and North East,1.6084174374079527
2025-07-01,HSE Dublin and South East,1.2051925159834525
2025-07-01,HSE Mid West,2.341366582064298
2025-07-01,HSE South West,1.775697902097902
2025-07-01,HSE West and North West,2.691442197452229
2025-07-02,HSE Dublin and Midlands,1.8498980108991825
2025-07-02,HSE Dublin and North East,1.0839334904270987
2025-07-02,HSE Dublin and South East,0.9495456186536292
2025-07-02,HSE Mid West,2.2714750423011845
2025-07-02,HSE South West,1.5907293706293706
2025-07-02,HSE West and North West,2.38903296178344
2025-07-03,HSE Dublin and Midlands,0.9396307356948228
2025-07-03,HSE Dublin and North East,1.0489678939617084
2025-07-03,HSE Dublin and South East,0.9495456186536293
2025-07-03,HSE Mid West,2.131691962774958
2025-07-03,HSE South West,0.8878489510489509
2025-07-03,HSE West and North West,1.7539735668789809
2025-07-04,HSE Dublin and Midlands,1.1745384196185287
2025-07-04,HSE Dublin and North East,0.9790367010309279
2025-07-04,HSE Dublin and South East,0.5112937946596465
2025-07-04,HSE Mid West,1.8521258037225043
2025-07-04,HSE South West,1.035823776223776
2025-07-04,HSE West and North West,1.360841560509554
2025-07-05,HSE Dublin and Midlands,0.4698153678474114
2025-07-05,HSE Dublin and North East,0.20979357879234167
2025-07-05,HSE Dublin and South East,0.18260492666415948
2025-07-05,HSE Mid West,0.8037527072758037
2025-07-05,HSE South West,0.2959496503496503
2025-07-05,HSE West and North West,0.8769867834394904
2025-07-06,HSE Dublin and Midlands,0.8809038147138964
2025-07-06,HSE Dublin and North East,0.629380736377025
2025-07-06,HSE Dublin and South East,0.9495456186536292
2025-07-06,HSE Mid West,1.3628850253807108
2025-07-06,HSE South West,0.8508552447552447
2025-07-06,HSE West and North West,1.2096369426751592
2025-07-07,HSE Dublin and Midlands,1.2919922615803814
2025-07-07,HSE Dublin and North East,1.3286926656848306
2025-07-07,HSE Dublin and South East,1.8260492666415948
2025-07-07,HSE Mid West,1.7822342639593909
2025-07-07,HSE South West,1.257786013986014
2025-07-07,HSE West and North West,1.9959009554140128
2025-07-08,HSE Dublin and Midlands,1.2626288010899183
2025-07-08,HSE Dublin and North East,1.4335894550810016
2025-07-08,HSE Dublin and South East,1.5338813839789396
2025-07-08,HSE Mid West,1.6424511844331642
2025-07-08,HSE South West,1.7017104895104893
2025-07-08,HSE West and North West,2.2378283439490447
2025-07-09,HSE Dublin and Midlands,1.086448038147139
2025-07-09,HSE Dublin and North East,1.1538646833578792
2025-07-09,HSE Dublin and South East,1.0956295599849568
2025-07-09,HSE Mid West,1.5026681049069375
2025-07-09,HSE South West,1.3687671328671327
2025-07-09,HSE West and North West,1.5725280254777072
2025-07-10,HSE Dublin and Midlands,0.7634499727520436
2025-07-10,HSE Dublin and North East,0.8391743151693667
2025-07-10,HSE Dublin and South East,1.2417135013162843
2025-07-10,HSE Mid West,1.327939255499154
2025-07-10,HSE South West,1.8126916083916083
2025-07-10,HSE West and North West,1.1491550955414014
2025-07-11,HSE Dublin and Midlands,0.5872692098092643
2025-07-11,HSE Dublin and North East,0.629380736377025
2025-07-11,HSE Dublin and South East,0.8034616773223017
2025-07-11,HSE Mid West,1.327939255499154
2025-07-11,HSE South West,1.7017104895104895
2025-07-11,HSE West and North West,1.2701187898089172
2025-07-12,HSE Dublin and Midlands,0.29363460490463217
2025-07-12,HSE Dublin and North East,0.24475917525773194
2025-07-12,HSE Dublin and South East,0.21912591199699136
2025-07-12,HSE Mid West,0.8386984771573605
2025-07-12,HSE South West,0.7398741258741258
2025-07-12,HSE West and North West,0.9979504777070064
2025-07-13,HSE Dublin and Midlands,0.23490768392370573
2025-07-13,HSE Dublin and North East,0.5944151399116347
2025-07-13,HSE Dublin and South East,0.6208567506581422
2025-07-13,HSE Mid West,1.1881561759729273
2025-07-13,HSE South West,0.5549055944055944
2025-07-13,HSE West and North West,1.3306006369426753
2025-07-14,HSE Dublin and Midlands,0.6459961307901907
2025-07-14,HSE Dublin and North East,0.9790367010309279
2025-07-14,HSE Dublin and South East,1.314755471981948
2025-07-14,HSE Mid West,1.5376138747884942
2025-07-14,HSE South West,0.9988300699300698
2025-07-14,HSE West and North West,2.2075874203821657
2025-07-15,HSE Dublin and Midlands,1.0864480381471389
2025-07-15,HSE Dublin and North East,1.4685550515463919
2025-07-15,HSE Dublin and South East,1.8260492666415948
2025-07-15,HSE Mid West,1.7472884940778344
2025-07-15,HSE South West,1.4427545454545454
2025-07-15,HSE West and North West,3.024092356687898
2025-07-16,HSE Dublin and Midlands,1.6149903269754768
2025-07-16,HSE Dublin and North East,0.9790367010309278
2025-07-16,HSE Dublin and South East,1.5338813839789396
2025-07-16,HSE Mid West,1.8171800338409476
2025-07-16,HSE South West,1.2947797202797202
2025-07-16,HSE West and North West,3.0240923566878983
2025-07-17,HSE Dublin and Midlands,1.1158114986376022
2025-07-17,HSE Dublin and North East,1.0489678939617084
2025-07-17,HSE Dublin and South East,1.1321505453177887
2025-07-17,HSE Mid West,1.991908883248731
2025-07-17,HSE South West,1.3687671328671327
2025-07-17,HSE West and North West,2.5402375796178345
2025-07-18,HSE Dublin and Midlands,1.2626288010899183
2025-07-18,HSE Dublin and North East,1.0839334904270987
2025-07-18,HSE Dublin and South East,1.679965325310267
2025-07-18,HSE Mid West,1.677396954314721
2025-07-18,HSE South West,0.7768678321678322
2025-07-18,HSE West and North West,2.4192738853503184
2025-07-19,HSE Dublin and Midlands,0.26427114441416893
2025-07-19,HSE Dublin and North East,0.20979357879234167
2025-07-19,HSE Dublin and South East,0.4382518239939827
2025-07-19,HSE Mid West,1.2929934856175973
2025-07-19,HSE South West,0.4069307692307692
2025-07-19,HSE West and North West,1.0281914012738853
2025-07-20,HSE Dublin and Midlands,0.29363460490463217
2025-07-20,HSE Dublin and North East,0.5594495434462445
2025-07-20,HSE Dublin and South East,0.8399826626551337
2025-07-20,HSE Mid West,1.1881561759729273
2025-07-20,HSE South West,0.4809181818181818
2025-07-20,HSE West and North West,1.9959009554140128
2025-07-21,HSE Dublin and Midlands,0.8221768937329701
2025-07-21,HSE Dublin and North East,1.503520648011782
2025-07-21,HSE Dublin and South East,1.9356122226400905
2025-07-21,HSE Mid West,1.3628850253807108
2025-07-21,HSE South West,1.257786013986014
2025-07-21,HSE West and North West,2.842646815286624
2025-07-22,HSE Dublin and Midlands,0.9689941961852861
2025-07-22,HSE Dublin and North East,1.4685550515463919
2025-07-22,HSE Dublin and South East,1.0956295599849568
2025-07-22,HSE Mid West,2.026854653130288
2025-07-22,HSE South West,1.8126916083916083
2025-07-22,HSE West and North West,3.4172243630573247
2025-07-23,HSE Dublin and Midlands,0.9396307356948229
2025-07-23,HSE Dublin and North East,1.1888302798232695
2025-07-23,HSE Dublin and South East,1.314755471981948
2025-07-23,HSE Mid West,2.2714750423011845
2025-07-23,HSE South West,1.8126916083916083
2025-07-23,HSE West and North West,2.9636105095541403
2025-07-24,HSE Dublin and Midlands,1.086448038147139
2025-07-24,HSE Dublin and North East,0.6993119293078056
2025-07-24,HSE Dublin and South East,1.0956295599849568
2025-07-24,HSE Mid West,1.7472884940778344
2025-07-24,HSE South West,1.4427545454545454
2025-07-24,HSE West and North West,2.2075874203821657
2025-07-25,HSE Dublin and Midlands,0.9102672752043597
2025-07-25,HSE Dublin and North East,0.9790367010309278
2025-07-25,HSE Dublin and South East,0.7669406919894698
2025-07-25,HSE Mid West,2.026854653130288
2025-07-25,HSE South West,1.6277230769230768
2025-07-25,HSE West and North West,1.9656600318471338
2025-07-26,HSE Dublin and Midlands,0.7340865122615804
2025-07-26,HSE Dublin and North East,0.20979357879234167
2025-07-26,HSE Dublin and South East,0.4382518239939827
2025-07-26,HSE Mid West,1.0833188663282574
2025-07-26,HSE South West,0.3329433566433566
2025-07-26,HSE West and North West,1.0886732484076433
2025-07-27,HSE Dublin and Midlands,0.29363460490463217
2025-07-27,HSE Dublin and North East,0.9790367010309279
2025-07-27,HSE Dublin and South East,1.022587589319293
2025-07-27,HSE Mid West,1.887071573604061
2025-07-27,HSE South West,0.628893006993007
2025-07-27,HSE West and North West,1.905178184713376
2025-07-28,HSE Dublin and Midlands,1.1451749591280653
2025-07-28,HSE Dublin and North East,1.1888302798232695
2025-07-28,HSE Dublin and South East,1.2051925159834525
2025-07-28,HSE Mid West,2.2365292724196277
2025-07-28,HSE South West,1.775697902097902
2025-07-28,HSE West and North West,2.721683121019108
2025-07-29,HSE Dublin and Midlands,1.2332653405994551
2025-07-29,HSE Dublin and North East,0.9790367010309278
2025-07-29,HSE Dublin and South East,1.2417135013162843
2025-07-29,HSE Mid West,2.446203891708968
2025-07-29,HSE South West,1.7017104895104893
2025-07-29,HSE West and North West,2.9938514331210193
2025-07-30,HSE Dublin and Midlands,1.3213557220708447
2025-07-30,HSE Dublin and North East,0.9790367010309279
2025-07-30,HSE Dublin and South East,1.2782344866491162
2025-07-30,HSE Mid West,2.0618004230118445
2025-07-30,HSE South West,1.4797482517482516
2025-07-30,HSE West and North West,3.054333280254777
2025-07-31,HSE Dublin and Midlands,0.8809038147138966
2025-07-31,HSE Dublin and North East,0.5944151399116347
2025-07-31,HSE Dublin and South East,1.2417135013162843
2025-07-31,HSE Mid West,2.026854653130288
2025-07-31,HSE South West,1.3317734265734265
2025-07-31,HSE West and North West,2.4797557324840764
2025-08-01,HSE Dublin and Midlands,0.9396307356948229
